date,balance,equity,peak_equity,drawdown_pct,daily_pnl
2026-04-22,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-23,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-24,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-27,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-28,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-29,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-04-30,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,0.0
2026-05-01,222900.76258408994,222900.76258408994,223662.02065662429,0.3403609027135903,-448.3452851639569
2026-05-04,223097.8255532977,223097.8255532977,223662.02065662429,0.2522534231203949,197.06296920776367
2026-05-05,223097.8255532977,223097.8255532977,223662.02065662429,0.2522534231203949,0.0
2026-05-06,223152.0955823657,223152.0955823657,223662.02065662429,0.2279891207105947,54.270029067993164
2026-05-07,223152.0955823657,223152.0955823657,223662.02065662429,0.2279891207105947,0.0
2026-05-08,223152.0955823657,223152.0955823657,223662.02065662429,0.2279891207105947,0.0
2026-05-11,223152.0955823657,223152.0955823657,223662.02065662429,0.2279891207105947,0.0
2026-05-12,223152.0955823657,223152.0955823657,223662.02065662429,0.2279891207105947,0.0
2026-05-13,223258.27243554563,223258.27243554563,223662.02065662429,0.1805171123346447,106.17685317993164
2026-05-14,224553.30803620786,224553.30803620786,224553.30803620786,0.0,1295.0356006622314
2026-05-15,224553.30803620786,224553.30803620786,224553.30803620786,0.0,0.0
2026-05-18,224553.30803620786,224553.30803620786,224553.30803620786,0.0,0.0
2026-05-19,224553.30803620786,224553.30803620786,224553.30803620786,0.0,0.0
2026-05-20,225221.2934755084,225221.2934755084,225221.2934755084,0.0,667.9854393005371
2026-05-21,225221.2934755084,225221.2934755084,225221.2934755084,0.0,0.0
2026-05-22,225221.2934755084,225221.2934755084,225221.2934755084,0.0,0.0
